Timestamp,Emotion,Confidence
00-00-41.441,happy,"{'angry': 3.4085192623933835e-07, 'disgust': 7.381095666892316e-30, 'fear': 2.2909512828461764e-12, 'happy': 99.99451446533203, 'sad': 2.3019167274358418e-14, 'surprise': 0.005492126569151878, 'neutral': 1.6456629836625325e-08}"
00-00-41.641,neutral,"{'angry': 5.348690137907397e-06, 'disgust': 6.941688977107896e-12, 'fear': 1.4581921100616455, 'happy': 0.0025271198246628046, 'sad': 22.122501373291016, 'surprise': 1.95086968801661e-08, 'neutral': 76.41677856445312}"
00-00-41.841,neutral,"{'angry': 5.348690137907397e-06, 'disgust': 6.941688977107896e-12, 'fear': 1.4581921100616455, 'happy': 0.0025271198246628046, 'sad': 22.122501373291016, 'surprise': 1.95086968801661e-08, 'neutral': 76.41677856445312}"
00-00-42.041,sad,"{'angry': 0.0013118359493091702, 'disgust': 1.7759972312236805e-11, 'fear': 2.041956901550293, 'happy': 6.213197707438667e-07, 'sad': 71.23033905029297, 'surprise': 6.862805435048358e-09, 'neutral': 26.726388931274414}"
00-00-42.242,sad,"{'angry': 0.0013118359493091702, 'disgust': 1.7759972312236805e-11, 'fear': 2.041956901550293, 'happy': 6.213197707438667e-07, 'sad': 71.23033905029297, 'surprise': 6.862805435048358e-09, 'neutral': 26.726388931274414}"
00-00-42.442,sad,"{'angry': 0.0007093972526490688, 'disgust': 1.503547633618929e-11, 'fear': 0.36769405007362366, 'happy': 3.2087896784105396e-07, 'sad': 64.34325408935547, 'surprise': 3.3104037289177768e-09, 'neutral': 35.2883415222168}"
00-00-42.642,sad,"{'angry': 0.0007093972526490688, 'disgust': 1.503547633618929e-11, 'fear': 0.36769405007362366, 'happy': 3.2087896784105396e-07, 'sad': 64.34325408935547, 'surprise': 3.3104037289177768e-09, 'neutral': 35.2883415222168}"
00-00-42.842,neutral,"{'angry': 5.564498860621825e-05, 'disgust': 3.042469162890804e-14, 'fear': 0.00946041475981474, 'happy': 6.499151368188905e-07, 'sad': 4.130664348602295, 'surprise': 1.9125303563072293e-09, 'neutral': 95.85982513427734}"
00-00-43.042,neutral,"{'angry': 5.564498860621825e-05, 'disgust': 3.042469162890804e-14, 'fear': 0.00946041475981474, 'happy': 6.499151368188905e-07, 'sad': 4.130664348602295, 'surprise': 1.9125303563072293e-09, 'neutral': 95.85982513427734}"
00-00-43.243,sad,"{'angry': 3.7070065445732325e-05, 'disgust': 8.002041412304151e-13, 'fear': 0.30884331464767456, 'happy': 8.621749714166071e-08, 'sad': 92.38015747070312, 'surprise': 3.014048038929573e-11, 'neutral': 7.310960292816162}"
00-00-43.443,sad,"{'angry': 3.7070065445732325e-05, 'disgust': 8.002041412304151e-13, 'fear': 0.30884331464767456, 'happy': 8.621749714166071e-08, 'sad': 92.38015747070312, 'surprise': 3.014048038929573e-11, 'neutral': 7.310960292816162}"
00-00-43.643,happy,"{'angry': 2.705199221963994e-06, 'disgust': 2.7324350474621145e-21, 'fear': 3.0740468222149875e-13, 'happy': 99.98412322998047, 'sad': 1.5566707645131572e-11, 'surprise': 3.576761810109019e-05, 'neutral': 0.01584470458328724}"
00-00-43.843,happy,"{'angry': 2.705199221963994e-06, 'disgust': 2.7324350474621145e-21, 'fear': 3.0740468222149875e-13, 'happy': 99.98412322998047, 'sad': 1.5566707645131572e-11, 'surprise': 3.576761810109019e-05, 'neutral': 0.01584470458328724}"
00-00-44.043,happy,"{'angry': 0.001577863935381174, 'disgust': 9.528297611901389e-18, 'fear': 4.5469218667992806e-12, 'happy': 93.56327056884766, 'sad': 1.6808475038487813e-06, 'surprise': 6.793560158868672e-10, 'neutral': 6.435146808624268}"
00-00-44.244,happy,"{'angry': 0.001577863935381174, 'disgust': 9.528297611901389e-18, 'fear': 4.5469218667992806e-12, 'happy': 93.56327056884766, 'sad': 1.6808475038487813e-06, 'surprise': 6.793560158868672e-10, 'neutral': 6.435146808624268}"
00-00-44.444,happy,"{'angry': 1.5378323951154016e-05, 'disgust': 8.205160183576879e-19, 'fear': 2.5755814581779335e-12, 'happy': 99.30844116210938, 'sad': 6.107602246174793e-08, 'surprise': 1.7580255029514547e-09, 'neutral': 0.6915383338928223}"
00-00-44.644,happy,"{'angry': 1.5378323951154016e-05, 'disgust': 8.205160183576879e-19, 'fear': 2.5755814581779335e-12, 'happy': 99.30844116210938, 'sad': 6.107602246174793e-08, 'surprise': 1.7580255029514547e-09, 'neutral': 0.6915383338928223}"
00-00-44.844,happy,"{'angry': 0.0004533823230303824, 'disgust': 3.1732830339109563e-13, 'fear': 1.528067533618227e-10, 'happy': 99.94743347167969, 'sad': 5.093901904729137e-07, 'surprise': 4.5254751057655085e-09, 'neutral': 0.05211222544312477}"
00-00-45.044,happy,"{'angry': 0.0004533823230303824, 'disgust': 3.1732830339109563e-13, 'fear': 1.528067533618227e-10, 'happy': 99.94743347167969, 'sad': 5.093901904729137e-07, 'surprise': 4.5254751057655085e-09, 'neutral': 0.05211222544312477}"
00-00-45.245,happy,"{'angry': 1.871290987764951e-05, 'disgust': 3.678622585311011e-15, 'fear': 4.5527186187666047e-11, 'happy': 99.58956146240234, 'sad': 2.328768005099846e-07, 'surprise': 6.015527986846791e-08, 'neutral': 0.41042765974998474}"
00-00-45.445,happy,"{'angry': 1.871290987764951e-05, 'disgust': 3.678622585311011e-15, 'fear': 4.5527186187666047e-11, 'happy': 99.58956146240234, 'sad': 2.328768005099846e-07, 'surprise': 6.015527986846791e-08, 'neutral': 0.41042765974998474}"
00-00-45.645,happy,"{'angry': 7.755126716801897e-05, 'disgust': 4.4902914835009706e-15, 'fear': 4.19376924298831e-08, 'happy': 85.48036193847656, 'sad': 1.4562288015440572e-06, 'surprise': 0.00011285591608611867, 'neutral': 14.519449234008789}"
00-00-45.845,happy,"{'angry': 7.755126716801897e-05, 'disgust': 4.4902914835009706e-15, 'fear': 4.19376924298831e-08, 'happy': 85.48036193847656, 'sad': 1.4562288015440572e-06, 'surprise': 0.00011285591608611867, 'neutral': 14.519449234008789}"
00-00-46.045,happy,"{'angry': 1.4281360816159605e-11, 'disgust': 3.720622527273528e-31, 'fear': 7.326392452121982e-18, 'happy': 100.0, 'sad': 2.0232396690639774e-14, 'surprise': 5.7341836168234295e-08, 'neutral': 4.601508408086374e-06}"
00-00-46.246,happy,"{'angry': 1.4281360816159605e-11, 'disgust': 3.720622527273528e-31, 'fear': 7.326392452121982e-18, 'happy': 100.0, 'sad': 2.0232396690639774e-14, 'surprise': 5.7341836168234295e-08, 'neutral': 4.601508408086374e-06}"
00-00-46.446,happy,"{'angry': 1.2614165354613016e-12, 'disgust': 4.0992761764940205e-32, 'fear': 3.0686319849488873e-19, 'happy': 99.99998474121094, 'sad': 3.124771669782184e-15, 'surprise': 4.232068420151336e-07, 'neutral': 1.2133548807469197e-05}"
00-00-46.646,happy,"{'angry': 1.2614165354613016e-12, 'disgust': 4.0992761764940205e-32, 'fear': 3.0686319849488873e-19, 'happy': 99.99998474121094, 'sad': 3.124771669782184e-15, 'surprise': 4.232068420151336e-07, 'neutral': 1.2133548807469197e-05}"
00-00-46.846,happy,"{'angry': 1.2514809067526445e-12, 'disgust': 5.8323588523207706e-33, 'fear': 2.6015342082796738e-19, 'happy': 100.0, 'sad': 1.3901366028692464e-15, 'surprise': 2.900252127346903e-07, 'neutral': 5.271450390864629e-06}"
00-00-47.046,happy,"{'angry': 1.2514809067526445e-12, 'disgust': 5.8323588523207706e-33, 'fear': 2.6015342082796738e-19, 'happy': 100.0, 'sad': 1.3901366028692464e-15, 'surprise': 2.900252127346903e-07, 'neutral': 5.271450390864629e-06}"
00-00-47.247,happy,"{'angry': 3.4847454782882537e-11, 'disgust': 1.1527859515892607e-28, 'fear': 3.244614496901373e-16, 'happy': 99.99998474121094, 'sad': 2.0276203540605872e-14, 'surprise': 4.613204509951174e-06, 'neutral': 6.017958185111638e-06}"
00-00-47.447,happy,"{'angry': 3.4847454782882537e-11, 'disgust': 1.1527859515892607e-28, 'fear': 3.244614496901373e-16, 'happy': 99.99998474121094, 'sad': 2.0276203540605872e-14, 'surprise': 4.613204509951174e-06, 'neutral': 6.017958185111638e-06}"
00-00-47.647,happy,"{'angry': 1.8836752158080117e-09, 'disgust': 1.2156772155691377e-20, 'fear': 1.3267896503688092e-10, 'happy': 99.99961853027344, 'sad': 4.502686071217177e-11, 'surprise': 0.00026672534295357764, 'neutral': 0.00011883074330398813}"
00-00-47.847,happy,"{'angry': 1.8836752158080117e-09, 'disgust': 1.2156772155691377e-20, 'fear': 1.3267896503688092e-10, 'happy': 99.99961853027344, 'sad': 4.502686071217177e-11, 'surprise': 0.00026672534295357764, 'neutral': 0.00011883074330398813}"
00-00-48.047,happy,"{'angry': 3.1452941584575456e-08, 'disgust': 3.106085740808311e-18, 'fear': 8.938324747020943e-09, 'happy': 99.99849700927734, 'sad': 1.5076776493927468e-09, 'surprise': 0.0009831807110458612, 'neutral': 0.0005214184056967497}"
00-00-48.247,happy,"{'angry': 3.1452941584575456e-08, 'disgust': 3.106085740808311e-18, 'fear': 8.938324747020943e-09, 'happy': 99.99849700927734, 'sad': 1.5076776493927468e-09, 'surprise': 0.0009831807110458612, 'neutral': 0.0005214184056967497}"
00-00-48.448,happy,"{'angry': 0.00011048567830584943, 'disgust': 1.5880821505921683e-13, 'fear': 1.6858262563701487e-09, 'happy': 96.47576141357422, 'sad': 4.073215677635744e-06, 'surprise': 1.3537531096119437e-08, 'neutral': 3.524123430252075}"
00-00-48.648,happy,"{'angry': 0.00011048567830584943, 'disgust': 1.5880821505921683e-13, 'fear': 1.6858262563701487e-09, 'happy': 96.47576141357422, 'sad': 4.073215677635744e-06, 'surprise': 1.3537531096119437e-08, 'neutral': 3.524123430252075}"
00-00-48.848,happy,"{'angry': 5.100357025611402e-09, 'disgust': 7.208207055126133e-23, 'fear': 4.669342534018695e-19, 'happy': 99.63462829589844, 'sad': 2.2712937433611025e-11, 'surprise': 1.2290293565850319e-12, 'neutral': 0.36536893248558044}"
00-00-49.048,happy,"{'angry': 5.100357025611402e-09, 'disgust': 7.208207055126133e-23, 'fear': 4.669342534018695e-19, 'happy': 99.63462829589844, 'sad': 2.2712937433611025e-11, 'surprise': 1.2290293565850319e-12, 'neutral': 0.36536893248558044}"
00-00-49.248,happy,"{'angry': 6.561928734757916e-13, 'disgust': 1.7292025792480555e-25, 'fear': 4.0452973173812596e-19, 'happy': 99.97957611083984, 'sad': 6.515740030854644e-11, 'surprise': 7.190142171974515e-14, 'neutral': 0.020425571128726006}"
00-00-49.449,happy,"{'angry': 6.561928734757916e-13, 'disgust': 1.7292025792480555e-25, 'fear': 4.0452973173812596e-19, 'happy': 99.97957611083984, 'sad': 6.515740030854644e-11, 'surprise': 7.190142171974515e-14, 'neutral': 0.020425571128726006}"
00-00-49.649,happy,"{'angry': 9.111181498155929e-08, 'disgust': 7.210664921342138e-18, 'fear': 5.596932205892413e-12, 'happy': 99.995849609375, 'sad': 1.1693188639583241e-07, 'surprise': 5.426973870292784e-10, 'neutral': 0.004147067200392485}"
00-00-49.849,happy,"{'angry': 9.111181498155929e-08, 'disgust': 7.210664921342138e-18, 'fear': 5.596932205892413e-12, 'happy': 99.995849609375, 'sad': 1.1693188639583241e-07, 'surprise': 5.426973870292784e-10, 'neutral': 0.004147067200392485}"
00-00-50.049,happy,"{'angry': 8.197684892019552e-11, 'disgust': 9.194870824737873e-22, 'fear': 2.3837288022507614e-15, 'happy': 99.99154663085938, 'sad': 1.1626578588774805e-09, 'surprise': 6.796846419021563e-11, 'neutral': 0.008450910449028015}"
00-00-50.249,happy,"{'angry': 8.197684892019552e-11, 'disgust': 9.194870824737873e-22, 'fear': 2.3837288022507614e-15, 'happy': 99.99154663085938, 'sad': 1.1626578588774805e-09, 'surprise': 6.796846419021563e-11, 'neutral': 0.008450910449028015}"
00-00-50.450,happy,"{'angry': 0.0009321355610154569, 'disgust': 2.4716142760922155e-12, 'fear': 0.031589895486831665, 'happy': 99.9673843383789, 'sad': 5.8424280723556876e-05, 'surprise': 2.846399782541198e-09, 'neutral': 3.5771281545748934e-05}"
00-00-50.650,happy,"{'angry': 0.0009321355610154569, 'disgust': 2.4716142760922155e-12, 'fear': 0.031589895486831665, 'happy': 99.9673843383789, 'sad': 5.8424280723556876e-05, 'surprise': 2.846399782541198e-09, 'neutral': 3.5771281545748934e-05}"
00-00-50.850,happy,"{'angry': 0.008041230030357838, 'disgust': 2.0362239726377102e-13, 'fear': 2.640287311805878e-05, 'happy': 99.99192810058594, 'sad': 2.0426875835255487e-07, 'surprise': 5.2958496962740575e-12, 'neutral': 1.429980756029181e-07}"
00-00-51.050,happy,"{'angry': 0.008041230030357838, 'disgust': 2.0362239726377102e-13, 'fear': 2.640287311805878e-05, 'happy': 99.99192810058594, 'sad': 2.0426875835255487e-07, 'surprise': 5.2958496962740575e-12, 'neutral': 1.429980756029181e-07}"
00-00-51.250,happy,"{'angry': 1.7713472288960475e-07, 'disgust': 6.367875203835082e-19, 'fear': 3.9567557563735534e-11, 'happy': 100.0, 'sad': 3.5064244801978617e-13, 'surprise': 8.023705940114756e-15, 'neutral': 1.22651611089708e-10}"
00-00-51.451,happy,"{'angry': 1.7713472288960475e-07, 'disgust': 6.367875203835082e-19, 'fear': 3.9567557563735534e-11, 'happy': 100.0, 'sad': 3.5064244801978617e-13, 'surprise': 8.023705940114756e-15, 'neutral': 1.22651611089708e-10}"
00-00-51.651,happy,"{'angry': 0.013375554233789444, 'disgust': 7.835633475394843e-09, 'fear': 0.007426931988447905, 'happy': 99.97920227050781, 'sad': 1.0142896371689858e-06, 'surprise': 1.353886887045519e-07, 'neutral': 2.0097133983654203e-06}"
00-00-51.851,happy,"{'angry': 0.013375554233789444, 'disgust': 7.835633475394843e-09, 'fear': 0.007426931988447905, 'happy': 99.97920227050781, 'sad': 1.0142896371689858e-06, 'surprise': 1.353886887045519e-07, 'neutral': 2.0097133983654203e-06}"
00-00-52.051,happy,"{'angry': 0.5463042259216309, 'disgust': 1.222698415404011e-06, 'fear': 2.399799108505249, 'happy': 97.01277160644531, 'sad': 0.041118841618299484, 'surprise': 4.074905746165314e-09, 'neutral': 8.345530659426004e-06}"
00-00-52.251,happy,"{'angry': 0.5463042259216309, 'disgust': 1.222698415404011e-06, 'fear': 2.399799108505249, 'happy': 97.01277160644531, 'sad': 0.041118841618299484, 'surprise': 4.074905746165314e-09, 'neutral': 8.345530659426004e-06}"
00-00-52.452,angry,"{'angry': 99.21916961669922, 'disgust': 2.0418720222113197e-14, 'fear': 0.4949144423007965, 'happy': 0.007627213839441538, 'sad': 0.26606354117393494, 'surprise': 4.033236800093931e-10, 'neutral': 0.012226973660290241}"
00-00-52.652,angry,"{'angry': 99.21916961669922, 'disgust': 2.0418720222113197e-14, 'fear': 0.4949144423007965, 'happy': 0.007627213839441538, 'sad': 0.26606354117393494, 'surprise': 4.033236800093931e-10, 'neutral': 0.012226973660290241}"
00-00-52.852,angry,"{'angry': 99.84815216064453, 'disgust': 5.2360991654705827e-14, 'fear': 0.05145084857940674, 'happy': 0.006440400145947933, 'sad': 0.09390591830015182, 'surprise': 3.219874089577246e-10, 'neutral': 4.5348551793722436e-05}"
00-00-53.052,angry,"{'angry': 99.84815216064453, 'disgust': 5.2360991654705827e-14, 'fear': 0.05145084857940674, 'happy': 0.006440400145947933, 'sad': 0.09390591830015182, 'surprise': 3.219874089577246e-10, 'neutral': 4.5348551793722436e-05}"
00-00-53.252,angry,"{'angry': 62.337345123291016, 'disgust': 7.0273796242586225e-15, 'fear': 4.491581916809082, 'happy': 0.00035384067450650036, 'sad': 32.474952697753906, 'surprise': 1.2767318366968539e-06, 'neutral': 0.695773184299469}"
00-00-53.252,fear,"{'angry': 0.27417895197868347, 'disgust': 1.416491598495162e-12, 'fear': 66.59109497070312, 'happy': 32.9661750793457, 'sad': 0.00013691412459593266, 'surprise': 0.16841232776641846, 'neutral': 4.919133900216366e-08}"
00-00-53.453,angry,"{'angry': 62.337345123291016, 'disgust': 7.0273796242586225e-15, 'fear': 4.491581916809082, 'happy': 0.00035384067450650036, 'sad': 32.474952697753906, 'surprise': 1.2767318366968539e-06, 'neutral': 0.695773184299469}"
00-00-53.453,fear,"{'angry': 0.27417895197868347, 'disgust': 1.416491598495162e-12, 'fear': 66.59109497070312, 'happy': 32.9661750793457, 'sad': 0.00013691412459593266, 'surprise': 0.16841232776641846, 'neutral': 4.919133900216366e-08}"
00-00-53.653,neutral,"{'angry': 0.018952129408717155, 'disgust': 1.0766274956513881e-14, 'fear': 1.2686251693594386e-07, 'happy': 0.02480068802833557, 'sad': 0.011510327458381653, 'surprise': 1.3723746583593766e-08, 'neutral': 99.94473266601562}"
00-00-53.853,neutral,"{'angry': 0.018952129408717155, 'disgust': 1.0766274956513881e-14, 'fear': 1.2686251693594386e-07, 'happy': 0.02480068802833557, 'sad': 0.011510327458381653, 'surprise': 1.3723746583593766e-08, 'neutral': 99.94473266601562}"
00-00-54.053,neutral,"{'angry': 0.020732808858156204, 'disgust': 3.5059638975624627e-14, 'fear': 1.7458965828609507e-07, 'happy': 0.043335989117622375, 'sad': 0.011540229432284832, 'surprise': 1.966887097637482e-08, 'neutral': 99.92438507080078}"
00-00-54.253,neutral,"{'angry': 0.020732808858156204, 'disgust': 3.5059638975624627e-14, 'fear': 1.7458965828609507e-07, 'happy': 0.043335989117622375, 'sad': 0.011540229432284832, 'surprise': 1.966887097637482e-08, 'neutral': 99.92438507080078}"
00-00-54.454,neutral,"{'angry': 1.2193542715976946e-05, 'disgust': 1.3929584190486605e-20, 'fear': 8.916205583098594e-14, 'happy': 0.2353261411190033, 'sad': 0.00042900460539385676, 'surprise': 2.5593264486867273e-13, 'neutral': 99.76423645019531}"
00-00-54.654,neutral,"{'angry': 1.2193542715976946e-05, 'disgust': 1.3929584190486605e-20, 'fear': 8.916205583098594e-14, 'happy': 0.2353261411190033, 'sad': 0.00042900460539385676, 'surprise': 2.5593264486867273e-13, 'neutral': 99.76423645019531}"
00-00-54.854,neutral,"{'angry': 2.192546617152402e-06, 'disgust': 2.131540425661077e-24, 'fear': 5.918276719391047e-12, 'happy': 0.001528784865513444, 'sad': 0.0027453594375401735, 'surprise': 1.536409571095179e-17, 'neutral': 99.99571990966797}"
00-00-55.054,neutral,"{'angry': 2.192546617152402e-06, 'disgust': 2.131540425661077e-24, 'fear': 5.918276719391047e-12, 'happy': 0.001528784865513444, 'sad': 0.0027453594375401735, 'surprise': 1.536409571095179e-17, 'neutral': 99.99571990966797}"
00-00-55.254,angry,"{'angry': 92.25089263916016, 'disgust': 1.5664953778582458e-09, 'fear': 8.08365221018903e-05, 'happy': 7.709343433380127, 'sad': 0.037459272891283035, 'surprise': 9.671818901324514e-09, 'neutral': 0.0022221736144274473}"
00-00-55.455,angry,"{'angry': 92.25089263916016, 'disgust': 1.5664953778582458e-09, 'fear': 8.08365221018903e-05, 'happy': 7.709343433380127, 'sad': 0.037459272891283035, 'surprise': 9.671818901324514e-09, 'neutral': 0.0022221736144274473}"
00-00-55.655,happy,"{'angry': 24.544052124023438, 'disgust': 9.514816387714122e-17, 'fear': 2.5577151507860663e-09, 'happy': 75.4559326171875, 'sad': 8.761395292822272e-06, 'surprise': 2.3078883097139846e-13, 'neutral': 8.546114258933812e-06}"
00-00-55.855,happy,"{'angry': 24.544052124023438, 'disgust': 9.514816387714122e-17, 'fear': 2.5577151507860663e-09, 'happy': 75.4559326171875, 'sad': 8.761395292822272e-06, 'surprise': 2.3078883097139846e-13, 'neutral': 8.546114258933812e-06}"
00-00-56.055,angry,"{'angry': 98.73775482177734, 'disgust': 7.04259377594732e-14, 'fear': 7.841129558983084e-07, 'happy': 1.2603164911270142, 'sad': 0.0017571288626641035, 'surprise': 2.2621505363362715e-11, 'neutral': 0.0001649664918659255}"
00-00-56.255,angry,"{'angry': 98.73775482177734, 'disgust': 7.04259377594732e-14, 'fear': 7.841129558983084e-07, 'happy': 1.2603164911270142, 'sad': 0.0017571288626641035, 'surprise': 2.2621505363362715e-11, 'neutral': 0.0001649664918659255}"
00-00-56.456,happy,"{'angry': 16.53297996520996, 'disgust': 7.426535515026034e-14, 'fear': 7.3615824547346165e-09, 'happy': 83.46566009521484, 'sad': 0.0006929764640517533, 'surprise': 1.0245296798438996e-11, 'neutral': 0.0006737022777087986}"
00-00-56.656,happy,"{'angry': 16.53297996520996, 'disgust': 7.426535515026034e-14, 'fear': 7.3615824547346165e-09, 'happy': 83.46566009521484, 'sad': 0.0006929764640517533, 'surprise': 1.0245296798438996e-11, 'neutral': 0.0006737022777087986}"
00-00-56.856,happy,"{'angry': 2.7543646297090163e-07, 'disgust': 2.4344972327898367e-20, 'fear': 4.33462546252047e-16, 'happy': 100.0, 'sad': 1.1164652846673562e-07, 'surprise': 3.7978216802115862e-19, 'neutral': 3.9817410479869864e-10}"
00-00-57.056,happy,"{'angry': 2.7543646297090163e-07, 'disgust': 2.4344972327898367e-20, 'fear': 4.33462546252047e-16, 'happy': 100.0, 'sad': 1.1164652846673562e-07, 'surprise': 3.7978216802115862e-19, 'neutral': 3.9817410479869864e-10}"
00-00-57.256,sad,"{'angry': 4.303851142140047e-08, 'disgust': 1.4447726571898127e-19, 'fear': 0.0005201656022109091, 'happy': 0.014673648402094841, 'sad': 99.94629669189453, 'surprise': 7.113088100440756e-23, 'neutral': 0.03851187601685524}"
00-00-57.457,sad,"{'angry': 4.303851142140047e-08, 'disgust': 1.4447726571898127e-19, 'fear': 0.0005201656022109091, 'happy': 0.014673648402094841, 'sad': 99.94629669189453, 'surprise': 7.113088100440756e-23, 'neutral': 0.03851187601685524}"
00-00-57.657,sad,"{'angry': 2.826454181814597e-09, 'disgust': 1.3794198998408361e-21, 'fear': 9.8735312349163e-05, 'happy': 0.051789332181215286, 'sad': 99.94664001464844, 'surprise': 1.238532683783158e-23, 'neutral': 0.0014743043575435877}"
00-00-57.857,sad,"{'angry': 2.826454181814597e-09, 'disgust': 1.3794198998408361e-21, 'fear': 9.8735312349163e-05, 'happy': 0.051789332181215286, 'sad': 99.94664001464844, 'surprise': 1.238532683783158e-23, 'neutral': 0.0014743043575435877}"
00-00-58.057,happy,"{'angry': 0.0030477403197437525, 'disgust': 5.960128804509163e-16, 'fear': 0.8001798987388611, 'happy': 71.65283203125, 'sad': 27.502971649169922, 'surprise': 1.355518033788357e-18, 'neutral': 0.04097443446516991}"
00-00-58.257,happy,"{'angry': 0.0030477403197437525, 'disgust': 5.960128804509163e-16, 'fear': 0.8001798987388611, 'happy': 71.65283203125, 'sad': 27.502971649169922, 'surprise': 1.355518033788357e-18, 'neutral': 0.04097443446516991}"
00-00-58.458,neutral,"{'angry': 1.2220891854042293e-08, 'disgust': 6.056738219993486e-22, 'fear': 0.00021659521735273302, 'happy': 2.367285256710261e-09, 'sad': 7.436744689941406, 'surprise': 6.672609615180052e-15, 'neutral': 92.56304168701172}"
00-00-58.658,neutral,"{'angry': 1.2220891854042293e-08, 'disgust': 6.056738219993486e-22, 'fear': 0.00021659521735273302, 'happy': 2.367285256710261e-09, 'sad': 7.436744689941406, 'surprise': 6.672609615180052e-15, 'neutral': 92.56304168701172}"
00-00-58.858,neutral,"{'angry': 1.2340576915903512e-07, 'disgust': 4.3147649667938814e-23, 'fear': 2.5621320673963055e-06, 'happy': 1.611581694760389e-07, 'sad': 0.008367355912923813, 'surprise': 3.37712815340601e-14, 'neutral': 99.99163055419922}"
00-00-59.058,neutral,"{'angry': 1.2340576915903512e-07, 'disgust': 4.3147649667938814e-23, 'fear': 2.5621320673963055e-06, 'happy': 1.611581694760389e-07, 'sad': 0.008367355912923813, 'surprise': 3.37712815340601e-14, 'neutral': 99.99163055419922}"
00-00-59.258,neutral,"{'angry': 0.0017482248367741704, 'disgust': 1.601466219835687e-14, 'fear': 0.02657005377113819, 'happy': 0.003172217635437846, 'sad': 0.002906025620177388, 'surprise': 1.7337723647870007e-06, 'neutral': 99.96560668945312}"
00-00-59.459,neutral,"{'angry': 0.0017482248367741704, 'disgust': 1.601466219835687e-14, 'fear': 0.02657005377113819, 'happy': 0.003172217635437846, 'sad': 0.002906025620177388, 'surprise': 1.7337723647870007e-06, 'neutral': 99.96560668945312}"
00-00-59.659,neutral,"{'angry': 5.414389079305693e-07, 'disgust': 1.4975084456191829e-18, 'fear': 0.002716182265430689, 'happy': 1.9448232251306763e-06, 'sad': 0.02279379963874817, 'surprise': 3.441010670846012e-11, 'neutral': 99.9744873046875}"
00-00-59.859,neutral,"{'angry': 5.414389079305693e-07, 'disgust': 1.4975084456191829e-18, 'fear': 0.002716182265430689, 'happy': 1.9448232251306763e-06, 'sad': 0.02279379963874817, 'surprise': 3.441010670846012e-11, 'neutral': 99.9744873046875}"
00-01-00.059,neutral,"{'angry': 4.1445833431907886e-09, 'disgust': 3.4883384451001935e-28, 'fear': 0.00022203692060429603, 'happy': 2.8842086705060943e-11, 'sad': 1.5883382729953155e-05, 'surprise': 5.216101530737538e-13, 'neutral': 99.99976348876953}"
00-01-00.259,neutral,"{'angry': 4.1445833431907886e-09, 'disgust': 3.4883384451001935e-28, 'fear': 0.00022203692060429603, 'happy': 2.8842086705060943e-11, 'sad': 1.5883382729953155e-05, 'surprise': 5.216101530737538e-13, 'neutral': 99.99976348876953}"
00-01-00.460,neutral,"{'angry': 0.0018939615692943335, 'disgust': 9.913169861671286e-18, 'fear': 0.06382426619529724, 'happy': 2.0646652387767972e-08, 'sad': 0.2738353908061981, 'surprise': 1.0774723994966262e-11, 'neutral': 99.66044616699219}"
00-01-00.660,neutral,"{'angry': 0.0018939615692943335, 'disgust': 9.913169861671286e-18, 'fear': 0.06382426619529724, 'happy': 2.0646652387767972e-08, 'sad': 0.2738353908061981, 'surprise': 1.0774723994966262e-11, 'neutral': 99.66044616699219}"
00-01-00.860,neutral,"{'angry': 5.3625867622031365e-06, 'disgust': 1.9876687415494108e-19, 'fear': 5.8001889556180686e-05, 'happy': 1.2620816960406955e-06, 'sad': 0.036208588629961014, 'surprise': 7.661719175766635e-11, 'neutral': 99.9637222290039}"
00-01-01.060,neutral,"{'angry': 5.3625867622031365e-06, 'disgust': 1.9876687415494108e-19, 'fear': 5.8001889556180686e-05, 'happy': 1.2620816960406955e-06, 'sad': 0.036208588629961014, 'surprise': 7.661719175766635e-11, 'neutral': 99.9637222290039}"
00-01-01.260,neutral,"{'angry': 0.000416484079323709, 'disgust': 3.4206901473228806e-16, 'fear': 0.0009943171171471477, 'happy': 0.0046953544951975346, 'sad': 0.24604995548725128, 'surprise': 4.653230578632872e-10, 'neutral': 99.74784088134766}"
00-01-01.460,neutral,"{'angry': 0.000416484079323709, 'disgust': 3.4206901473228806e-16, 'fear': 0.0009943171171471477, 'happy': 0.0046953544951975346, 'sad': 0.24604995548725128, 'surprise': 4.653230578632872e-10, 'neutral': 99.74784088134766}"
00-01-01.661,angry,"{'angry': 44.526153564453125, 'disgust': 6.597585588963284e-09, 'fear': 0.15202003717422485, 'happy': 2.1152550289116334e-07, 'sad': 14.867265701293945, 'surprise': 3.433624939930269e-08, 'neutral': 40.45456314086914}"
00-01-01.861,angry,"{'angry': 44.526153564453125, 'disgust': 6.597585588963284e-09, 'fear': 0.15202003717422485, 'happy': 2.1152550289116334e-07, 'sad': 14.867265701293945, 'surprise': 3.433624939930269e-08, 'neutral': 40.45456314086914}"
00-01-02.061,neutral,"{'angry': 6.6429219245910645, 'disgust': 4.256794028378863e-08, 'fear': 0.24129819869995117, 'happy': 9.05388606042834e-06, 'sad': 1.6526826620101929, 'surprise': 7.439327305291954e-07, 'neutral': 91.46308898925781}"
